id,rna_value_breast,study_id,Log2FoldChangeValue,Contrast,Log_RNA_Value_Breast
ENSG00000109163,5.0,E-GEOD-52194,5.5,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',1.791759469228055
ENSG00000170421,4255.0,,,,8.35608503102148
ENSG00000163319,418.0,,,,6.037870919922137
ENSG00000158485,1.0,,,,0.6931471805599453
ENSG00000138071,6551.0,,,,8.787525625532906
ENSG00000114480,4641.0,E-MTAB-779,-1.3,'breast carcinoma' vs 'normal',8.442900586834382
ENSG00000111727,1322.0,,,,7.187657164114956
ENSG00000100836,5691.0,,,,8.646816959209742
ENSG00000214050,21.0,,,,3.091042453358316
ENSG00000153823,1861.0,E-GEOD-44408,1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.529406457837013
ENSG00000153823,1861.0,E-MTAB-779,-1.6,'breast carcinoma' vs 'normal',7.529406457837013
ENSG00000153823,1861.0,E-GEOD-10780,-1.9,'breast carcinoma' vs 'normal',7.529406457837013
ENSG00000079337,6661.0,E-GEOD-31138,-2.5,'invasive ductal carcinoma' vs 'normal',8.804175018753625
ENSG00000173698,210.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',5.351858133476067
ENSG00000181610,969.0,E-GEOD-31138,2.6,'invasive ductal carcinoma' vs 'normal',6.877296071497429
ENSG00000145388,1023.0,,,,6.931471805599453
ENSG00000177565,5093.0,,,,8.535818655539403
ENSG00000142676,37108.0,,,,10.52161480677699
ENSG00000115484,5135.0,,,,8.544029845369797
ENSG00000158828,1692.0,,,,7.4342573821331355
ENSG00000131495,1541.0,,,,7.340835554123275
ENSG00000101665,1999.0,,,,7.600902459542082
ENSG00000116288,6478.0,E-GEOD-7377,1.2,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',8.776321456449958
ENSG00000085563,463.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.139884552226255
ENSG00000147162,23103.0,E-GEOD-44408,1.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',10.047761041692553
ENSG00000165092,3479.0,E-GEOD-44408,1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.15478757276852
ENSG00000165092,3479.0,E-MTAB-779,-1.8,'breast carcinoma' vs 'normal',8.15478757276852
ENSG00000165092,3479.0,E-GEOD-20086,-2.6,'breast cancer' vs 'normal',8.15478757276852
ENSG00000165092,3479.0,E-GEOD-10780,-1.9,'breast carcinoma' vs 'normal',8.15478757276852
ENSG00000197921,5.0,,,,1.791759469228055
ENSG00000171872,0.0,,,,0.0
ENSG00000167748,23.0,,,,3.1780538303479458
ENSG00000165806,1493.0,,,,7.309212365692763
ENSG00000110680,2.0,,,,1.0986122886681098
ENSG00000132646,1321.0,E-GEOD-10780,1.3,'breast carcinoma' vs 'normal',7.186901020411631
ENSG00000132646,1321.0,E-GEOD-38959,1.5,'breast cancer; breast' vs 'normal; breast',7.186901020411631
ENSG00000132646,1321.0,E-GEOD-31138,3.6,'invasive ductal carcinoma' vs 'normal',7.186901020411631
ENSG00000069399,2953.0,E-GEOD-52194,-4.8,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',7.9909154630913255
ENSG00000088205,3317.0,,,,8.10711747075039
ENSG00000006756,1782.0,,,,7.48605261786314
ENSG00000119689,6852.0,,,,8.832441791585824
ENSG00000110876,356.0,E-GEOD-44408,1.7,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',5.877735781779639
ENSG00000135517,1.0,,,,0.6931471805599453
ENSG00000115705,824.0,E-MTAB-779,-1.6,'breast carcinoma' vs 'normal',6.715383386334681
ENSG00000196878,1959.0,E-GEOD-54002,-2.7,'breast cancer' vs 'normal',7.580699752224563
ENSG00000196878,1959.0,E-MTAB-779,-1.9,'breast carcinoma' vs 'normal',7.580699752224563
ENSG00000196878,1959.0,E-GEOD-10780,-1.9,'breast carcinoma' vs 'normal',7.580699752224563
ENSG00000196878,1959.0,E-GEOD-38959,-2.2,'breast cancer; breast' vs 'normal; breast',7.580699752224563
ENSG00000086598,6249.0,E-GEOD-31138,2.6,'invasive ductal carcinoma' vs 'normal',8.740336742730447
ENSG00000027869,101.0,,,,4.624972813284271
ENSG00000143452,6.0,E-GEOD-38959,1.9,'breast cancer; breast' vs 'normal; breast',1.9459101490553132
ENSG00000143452,6.0,E-GEOD-52194,7.6,'triple-negative breast cancer; breast carcinoma' vs 'normal',1.9459101490553132
ENSG00000143452,6.0,E-GEOD-52194,7.9,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',1.9459101490553132
ENSG00000134871,26278.0,E-GEOD-31138,3.0,'invasive ductal carcinoma' vs 'normal',10.17652542012418
ENSG00000117139,2537.0,E-GEOD-44408,-1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.839131648274333
ENSG00000056558,1432.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.267525427828172
ENSG00000163630,1.0,,,,0.6931471805599453
ENSG00000161610,0.0,,,,0.0
ENSG00000175220,7473.0,,,,8.91918561004543
ENSG00000099840,233.0,,,,5.455321115357702
ENSG00000177663,2298.0,,,,7.740229524763182
ENSG00000049656,3603.0,,,,8.189799618728228
ENSG00000204370,2776.0,E-GEOD-31138,2.7,'invasive ductal carcinoma' vs 'normal',7.9291264873067995
ENSG00000060762,1617.0,,,,7.388946097618437
ENSG00000153395,2281.0,E-GEOD-38959,1.2,'breast cancer; breast' vs 'normal; breast',7.732807530422021
ENSG00000119535,1570.0,,,,7.359467638255621
ENSG00000168062,86.0,,,,4.465908118654584
ENSG00000185022,4851.0,E-GEOD-54002,-2.4,'breast cancer' vs 'normal',8.48714627006394
ENSG00000185022,4851.0,E-GEOD-10780,-1.8,'breast carcinoma' vs 'normal',8.48714627006394
ENSG00000185022,4851.0,E-GEOD-52194,-6.1,'triple-negative breast cancer; breast carcinoma' vs 'normal',8.48714627006394
ENSG00000185022,4851.0,E-GEOD-52194,-6.9,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',8.48714627006394
ENSG00000185022,4851.0,E-GEOD-52194,-6.7,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',8.48714627006394
ENSG00000117593,660.0,,,,6.493753839851686
ENSG00000113643,2203.0,,,,7.698029170272805
ENSG00000143995,1646.0,,,,7.4067107301776405
ENSG00000075426,15532.0,,,,9.650722071987907
ENSG00000151729,1685.0,,,,7.430114138561801
ENSG00000110651,28986.0,,,,10.274602732600881
ENSG00000179914,5.0,,,,1.791759469228055
ENSG00000110171,1578.0,,,,7.364547014255642
ENSG00000167323,4792.0,,,,8.474911799159631
ENSG00000167114,970.0,,,,6.878326468291325
ENSG00000133706,4944.0,,,,8.506132244056813
ENSG00000023445,905.0,E-GEOD-44408,2.2,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.80903930604298
ENSG00000109072,40.0,,,,3.713572066704308
ENSG00000170035,2458.0,,,,7.807510042216193
ENSG00000140350,3958.0,E-GEOD-31138,2.4,'invasive ductal carcinoma' vs 'normal',8.28374674710613
ENSG00000253293,461.0,,,,6.135564891081739
ENSG00000223865,3417.0,,,,8.136810863675537
ENSG00000274618,0.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',0.0
ENSG00000274618,0.0,E-GEOD-52194,7.7,'triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000274618,0.0,E-GEOD-52194,7.8,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',0.0
ENSG00000274618,0.0,E-GEOD-52194,5.8,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',0.0
ENSG00000119541,2392.0,,,,7.780303087908373
ENSG00000179163,942.0,E-GEOD-44408,1.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.849066282633458
ENSG00000123136,2801.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',7.938088726896952
ENSG00000137166,2534.0,,,,7.837948916025283
ENSG00000163565,7713.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.950792138768174
ENSG00000168003,7165.0,E-GEOD-38959,1.1,'breast cancer; breast' vs 'normal; breast',8.8771028978649
ENSG00000105695,6.0,,,,1.9459101490553132
ENSG00000159840,17117.0,,,,9.747885820441555
ENSG00000196781,3050.0,,,,8.02322468471667
ENSG00000109381,2414.0,,,,7.789454566086673
ENSG00000006128,28.0,E-GEOD-52194,-5.4,'triple-negative breast cancer; breast carcinoma' vs 'normal',3.367295829986474
ENSG00000174915,1301.0,,,,7.171656822768514
ENSG00000067715,65.0,,,,4.189654742026425
ENSG00000214367,878.0,,,,6.778784897685177
ENSG00000128918,635.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',6.455198563340122
ENSG00000164096,6303.0,,,,8.748939631537715
ENSG00000062485,7574.0,,,,8.93260863037757
ENSG00000180353,2582.0,E-GEOD-44408,2.0,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.8567067930958405
ENSG00000183495,3756.0,,,,8.231376045573969
ENSG00000258643,17.0,,,,2.8903717578961645
ENSG00000150753,4296.0,E-GEOD-31138,3.2,'invasive ductal carcinoma' vs 'normal',8.365672383774996
ENSG00000049759,1886.0,E-GEOD-44408,-1.8,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.54274354536855
ENSG00000049759,1886.0,E-GEOD-38959,-2.5,'breast cancer; breast' vs 'normal; breast',7.54274354536855
ENSG00000170276,147.0,E-MTAB-779,-2.1,'breast carcinoma' vs 'normal',4.997212273764115
ENSG00000102898,2392.0,,,,7.780303087908373
ENSG00000113658,2975.0,,,,7.998335395952982
ENSG00000164061,60.0,,,,4.110873864173311
ENSG00000172115,2648.0,E-GEOD-38959,1.2,'breast cancer; breast' vs 'normal; breast',7.88193748927207
ENSG00000178597,2.0,E-GEOD-52194,6.4,'triple-negative breast cancer; breast carcinoma' vs 'normal',1.0986122886681098
ENSG00000178597,2.0,E-GEOD-52194,5.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',1.0986122886681098
ENSG00000161544,2817.0,,,,7.943782692458625
ENSG00000171051,296.0,,,,5.6937321388027
ENSG00000025708,3390.0,,,,8.128880142125638
ENSG00000101443,517.0,E-GEOD-54002,-1.5,'breast cancer' vs 'normal',6.249975242259483
ENSG00000101443,517.0,E-GEOD-52194,-5.9,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',6.249975242259483
ENSG00000169554,5330.0,E-MTAB-779,-1.6,'breast carcinoma' vs 'normal',8.581294116822761
ENSG00000082438,2169.0,,,,7.682482446534506
ENSG00000186847,9017.0,E-GEOD-31138,-2.1,'invasive ductal carcinoma' vs 'normal',9.106977858981029
ENSG00000186847,9017.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',9.106977858981029
ENSG00000186847,9017.0,E-GEOD-52194,-6.4,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',9.106977858981029
ENSG00000186847,9017.0,E-GEOD-54002,-6.3,'breast cancer' vs 'normal',9.106977858981029
ENSG00000186847,9017.0,E-GEOD-10780,-3.8,'breast carcinoma' vs 'normal',9.106977858981029
ENSG00000133256,103.0,,,,4.6443908991413725
ENSG00000107249,308.0,,,,5.733341276897746
ENSG00000128052,3308.0,,,,8.104401307921613
ENSG00000185386,1644.0,,,,7.405495663199472
ENSG00000101405,15.0,,,,2.772588722239781
ENSG00000066044,2735.0,E-GEOD-31138,2.3,'invasive ductal carcinoma' vs 'normal',7.914252278742441
ENSG00000088808,1636.0,,,,7.400620577371135
ENSG00000087191,5299.0,,,,8.575462099540212
ENSG00000112576,4503.0,,,,8.412721169819527
ENSG00000118058,4915.0,,,,8.500250470685925
ENSG00000117751,1540.0,,,,7.340186835320115
ENSG00000181449,8.0,E-GEOD-52194,5.4,'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal',2.1972245773362196
ENSG00000157064,447.0,,,,6.104793232414985
ENSG00000006327,692.0,E-GEOD-44408,-1.6,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',6.541029999189903
ENSG00000006327,692.0,E-MTAB-779,1.3,'breast carcinoma' vs 'normal',6.541029999189903
ENSG00000197442,1720.0,,,,7.450660796211539
ENSG00000165813,1519.0,,,,7.326465613840322
ENSG00000120833,2753.0,E-GEOD-10780,-1.1,'breast carcinoma' vs 'normal',7.9208096792886
ENSG00000120833,2753.0,E-GEOD-54002,-2.7,'breast cancer' vs 'normal',7.9208096792886
ENSG00000127947,6148.0,,,,8.724044745953469
ENSG00000221963,2984.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',8.001355025826703
ENSG00000047188,2664.0,,,,7.887959336599945
ENSG00000064835,1.0,,,,0.6931471805599453
ENSG00000196743,1685.0,,,,7.430114138561801
ENSG00000138115,31.0,,,,3.4657359027997265
ENSG00000158270,1430.0,,,,7.266128779556451
ENSG00000170893,2.0,,,,1.0986122886681098
ENSG00000198886,714597.0,,,,13.479475425798988
ENSG00000165312,1021.0,,,,6.92951677076365
ENSG00000170498,1.0,,,,0.6931471805599453
ENSG00000109606,7070.0,,,,8.863757191604241
ENSG00000206075,302.0,E-GEOD-52194,-5.1,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',5.713732805509369
ENSG00000198077,6.0,,,,1.9459101490553132
ENSG00000176387,251.0,,,,5.529429087511423
ENSG00000233276,7812.0,,,,8.963544291996744
ENSG00000178896,378.0,,,,5.937536205082426
ENSG00000164694,184.0,E-GEOD-54002,2.2,'breast cancer' vs 'normal',5.220355825078324
ENSG00000164694,184.0,E-GEOD-10780,1.8,'breast carcinoma' vs 'normal',5.220355825078324
ENSG00000164694,184.0,E-GEOD-31138,3.2,'invasive ductal carcinoma' vs 'normal',5.220355825078324
ENSG00000198730,1990.0,,,,7.596392304064196
ENSG00000078237,305.0,,,,5.723585101952381
ENSG00000008018,5833.0,,,,8.671458150427666
ENSG00000145041,1935.0,,,,7.568379267836522
ENSG00000149295,33.0,,,,3.5263605246161616
ENSG00000101224,2981.0,E-GEOD-38959,1.6,'breast cancer; breast' vs 'normal; breast',8.000349495324684
ENSG00000122707,1806.0,E-GEOD-44408,1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.499423290592229
ENSG00000122707,1806.0,E-GEOD-10780,-1.7,'breast carcinoma' vs 'normal',7.499423290592229
ENSG00000170486,3.0,E-GEOD-68086,-5.3,'breast carcinoma' vs 'normal',1.3862943611198906
ENSG00000158850,2024.0,,,,7.613324979540639
ENSG00000101972,4110.0,,,,8.321421586897879
ENSG00000196154,8324.0,E-GEOD-44408,1.4,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',9.027018314848645
ENSG00000198742,2693.0,,,,7.898782356970309
ENSG00000047056,1396.0,,,,7.242082359256962
ENSG00000112118,2615.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',7.86940171257709
ENSG00000112118,2615.0,E-GEOD-31138,2.5,'invasive ductal carcinoma' vs 'normal',7.86940171257709
ENSG00000178921,1325.0,,,,7.189922170745808
ENSG00000139372,1166.0,,,,7.062191632286556
ENSG00000113384,4195.0,,,,8.341886969516187
ENSG00000005889,1917.0,,,,7.559038255443384
ENSG00000136098,957.0,E-GEOD-31138,-2.0,'invasive ductal carcinoma' vs 'normal',6.86484777797086
ENSG00000136098,957.0,E-GEOD-38959,-1.1,'breast cancer; breast' vs 'normal; breast',6.86484777797086
ENSG00000142235,97.0,,,,4.584967478670572
ENSG00000175564,119.0,,,,4.787491742782046
ENSG00000154928,167.0,,,,5.123963979403259
ENSG00000161888,51.0,E-GEOD-38959,1.9,'breast cancer; breast' vs 'normal; breast',3.9512437185814275
ENSG00000167914,27.0,,,,3.332204510175204
ENSG00000073584,2790.0,,,,7.934155233536322
ENSG00000104812,2915.0,,,,7.977968093128549
ENSG00000124256,47.0,,,,3.871201010907891
ENSG00000031691,200.0,,,,5.303304908059076
ENSG00000137709,92.0,,,,4.532599493153256
ENSG00000011028,3662.0,,,,8.206037762778815
ENSG00000162851,514.0,,,,6.244166900663736
ENSG00000116703,4.0,,,,1.6094379124341003
ENSG00000155066,1316.0,E-GEOD-68086,-5.1,'breast carcinoma' vs 'normal',7.183111701743281
ENSG00000163661,1236.0,E-GEOD-10780,-1.3,'breast carcinoma' vs 'normal',7.1204443723924875
ENSG00000163661,1236.0,E-GEOD-38959,1.3,'breast cancer; breast' vs 'normal; breast',7.1204443723924875
ENSG00000163661,1236.0,E-GEOD-52194,-4.9,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',7.1204443723924875
ENSG00000163661,1236.0,E-GEOD-54002,-4.2,'breast cancer' vs 'normal',7.1204443723924875
ENSG00000078061,3907.0,,,,8.270781013162674
ENSG00000142149,130.0,,,,4.875197323201151
ENSG00000134824,748.0,E-GEOD-10780,1.1,'breast carcinoma' vs 'normal',6.618738983517219
ENSG00000134824,748.0,E-GEOD-38959,3.7,'breast cancer; breast' vs 'normal; breast',6.618738983517219
ENSG00000074047,237.0,,,,5.472270673671475
ENSG00000162599,3099.0,E-MTAB-779,-1.3,'breast carcinoma' vs 'normal',8.039157390473237
ENSG00000162599,3099.0,E-GEOD-10780,-1.1,'breast carcinoma' vs 'normal',8.039157390473237
ENSG00000162599,3099.0,E-GEOD-38959,-1.8,'breast cancer; breast' vs 'normal; breast',8.039157390473237
ENSG00000175029,3126.0,E-GEOD-44408,-1.8,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',8.047829357457841
ENSG00000096395,1.0,,,,0.6931471805599453
ENSG00000057608,7630.0,,,,8.939974177289633
ENSG00000167874,392.0,,,,5.973809611869261
ENSG00000105668,7.0,,,,2.0794415416798357
ENSG00000034152,2736.0,E-GEOD-52194,-5.0,'triple-negative breast cancer; breast carcinoma' vs 'normal',7.914617709040679
ENSG00000034152,2736.0,E-GEOD-52194,-5.2,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',7.914617709040679
ENSG00000112541,360.0,,,,5.8888779583328805
ENSG00000091483,2127.0,,,,7.662937850461535
ENSG00000114166,1617.0,,,,7.388946097618437
ENSG00000141570,175.0,,,,5.170483995038151
ENSG00000168386,2409.0,E-GEOD-7377,1.5,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.787382026484701
ENSG00000101098,65.0,E-GEOD-52194,5.8,'non-triple-negative breast cancer; breast carcinoma' vs 'normal',4.189654742026425
ENSG00000119335,8001.0,E-GEOD-31138,2.2,'invasive ductal carcinoma' vs 'normal',8.98744678941718
ENSG00000184752,1122.0,,,,7.023758954738443
ENSG00000101126,4129.0,,,,8.326032685955079
ENSG00000134324,4939.0,,,,8.505120610181969
ENSG00000106245,1149.0,,,,7.047517221357296
ENSG00000186810,6.0,E-GEOD-44408,1.5,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',1.9459101490553132
ENSG00000186810,6.0,E-MTAB-779,1.3,'breast carcinoma' vs 'normal',1.9459101490553132
ENSG00000105392,18.0,,,,2.9444389791664403
ENSG00000111276,4529.0,,,,8.41847721847708
ENSG00000074266,860.0,,,,6.7580945044277305
ENSG00000154889,933.0,,,,6.839476438228843
ENSG00000182326,31433.0,,,,10.355645388636274
ENSG00000169083,2439.0,E-GEOD-44408,-2.3,'lymph node metastasis' vs 'unaffected lymph node' at 'metastatic at presentation',7.799753318287247
ENSG00000169083,2439.0,E-GEOD-38959,-2.2,'breast cancer; breast' vs 'normal; breast',7.799753318287247
ENSG00000257017,285.0,,,,5.655991810819852
ENSG00000128266,507.0,E-MTAB-779,-1.5,'breast carcinoma' vs 'normal',6.230481447578482
ENSG00000145192,2.0,E-GEOD-52194,5.7,'triple-negative breast cancer; breast carcinoma' vs 'normal',1.0986122886681098
ENSG00000050820,2565.0,,,,7.850103545175582
ENSG00000163347,256.0,E-GEOD-54002,-1.8,'breast cancer' vs 'normal',5.54907608489522
ENSG00000115758,1965.0,,,,7.583756300707112
ENSG00000179144,1178.0,,,,7.072421900537371
ENSG00000041982,3172.0,,,,8.062432791583195
ENSG00000087111,2473.0,,,,7.813591552952433
ENSG00000173890,444.0,E-GEOD-10780,1.4,'breast carcinoma' vs 'normal',6.09807428216624
ENSG00000135373,581.0,E-GEOD-38959,-1.2,'breast cancer; breast' vs 'normal; breast',6.366470447731438
ENSG00000135373,581.0,E-GEOD-68086,-5.5,'breast carcinoma' vs 'normal',6.366470447731438
ENSG00000135373,581.0,E-GEOD-7377,-2.2,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',6.366470447731438
ENSG00000102678,21.0,E-GEOD-20086,-1.3,'breast cancer' vs 'normal',3.091042453358316
ENSG00000109452,1617.0,E-GEOD-54002,-1.5,'breast cancer' vs 'normal',7.388946097618437
ENSG00000109452,1617.0,E-GEOD-38959,-1.4,'breast cancer; breast' vs 'normal; breast',7.388946097618437
ENSG00000143515,2738.0,,,,7.915348169263078
ENSG00000011465,83271.0,E-GEOD-10780,-1.2,'breast carcinoma' vs 'normal',11.329867637195305
ENSG00000149269,1418.0,,,,7.257707677160043
ENSG00000143437,4321.0,,,,8.371473537066832
ENSG00000136273,708.0,,,,6.5638555265321274
ENSG00000136108,288.0,E-GEOD-54002,1.6,'breast cancer' vs 'normal',5.666426688112432
ENSG00000136108,288.0,E-GEOD-38959,1.4,'breast cancer; breast' vs 'normal; breast',5.666426688112432
ENSG00000136108,288.0,E-GEOD-10780,1.4,'breast carcinoma' vs 'normal',5.666426688112432
ENSG00000065559,1394.0,,,,7.240649694255466
ENSG00000143314,1657.0,,,,7.4133673356952405
ENSG00000168961,1059.0,,,,6.966024187106113
ENSG00000119013,742.0,E-GEOD-7377,1.2,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',6.610696044717759
ENSG00000029363,6999.0,,,,8.85366542803745
ENSG00000161513,321.0,,,,5.7745515455444085
ENSG00000145431,1184.0,E-GEOD-54002,-1.9,'breast cancer' vs 'normal',7.077498053569231
ENSG00000145431,1184.0,E-GEOD-7377,-1.6,'benign hyperplastic enlarged lobular unit' vs 'normal terminal duct lobular unit',7.077498053569231
ENSG00000183813,32.0,,,,3.4965075614664802
ENSG00000187514,34865.0,,,,10.45926742130316
